reward/reward_mean;reward/reward_max;reward/reward_min;reward/reward_std;loss/bellman_error;misc/q;misc/q_est;misc/epsilon;misc/timestep
-119.32475528879728;-8.385771893657115;-358.0086461031614;80.10887836779945;1.3949749598417964;4.84389525241112;4.99940387354871;0.480799999999892;4000
-82.84287873636119;28.799551652165928;-353.7579173761226;99.42911553680221;0.99013086088188;9.261280941128732;9.28483505924046;0.46159999999978396;8000
-41.48012086224375;22.990050113247598;-229.1529924614733;59.6158049389796;0.7009613152910024;11.57341066339612;11.61714990913868;0.44239999999967594;12000
-5.0206020939269065;71.64058459818875;-196.83184038921746;51.45345035650192;0.6404612889038399;15.010964358374476;15.06934371572733;0.4231999999995679;16000
-44.74198524280291;37.84324137814749;-259.5540094101101;82.43286002862038;0.6552267616800964;16.915501803293825;16.981755719721317;0.4039999999994599;20000
-11.417170552900773;46.23716331695017;-198.97866803148062;48.47509704830941;0.6073056016089394;18.78597202926874;18.87552278482914;0.3847999999993519;24000
-11.015964312929908;54.83657010949221;-303.2800273433155;76.70175455715007;0.57144754191814;20.83742459821701;20.909876490354538;0.36559999999924386;28000
-41.78589443891893;38.86205159629466;-354.18171897730826;112.25016151313692;0.5426696757301688;21.908024529874325;21.99650456738472;0.34639999999913584;32000
-43.33926735710776;41.16710115244342;-246.45956072950094;89.62349937401342;0.5602924374816939;21.54609194853902;21.646174776673316;0.3271999999990278;36000
-82.82655505029004;27.179612421006354;-222.79762938103423;79.78855298020922;0.5200241417991929;20.921331409037112;21.008530941069125;0.3079999999989198;40000
-8.174506763421823;61.93578899196714;-156.95116531659323;62.36685939792074;0.5080271360543557;20.335634128063916;20.434859633564948;0.2887999999988118;44000
-37.913501620835426;44.73635736268554;-291.1348391033763;102.61892960177533;0.5189029989414848;19.349779305025937;19.452764802642168;0.26959999999870377;48000
5.967573314813349;147.83759827015632;-196.52089059372412;82.71275329104546;0.49063063896400855;19.312605393216014;19.38995488449931;0.25039999999859575;52000
17.446302791460507;32.92617251601814;-29.076124789533637;18.568113566455306;0.4491372671299614;18.42241222706437;18.480562734246256;0.23119999999859644;56000
-21.14473921910696;55.289859808559214;-173.77183311392338;80.78563690723418;0.44224936988297847;17.869766152620315;17.92874020667374;0.21199999999859945;60000
5.469536534613921;59.68116631893432;-48.785054972038125;35.62131321453042;0.41250102306343617;17.46013325061649;17.503461145073175;0.19279999999860245;64000
11.674136329808281;86.66299758854578;-38.12044583883042;47.05089416720258;0.41331011613924057;16.853591105259955;16.90061960375309;0.17359999999860545;68000
-12.861747241877065;38.39484393201485;-168.9202070522504;78.30445223275044;0.3727459574136883;16.052376135379077;16.08084917334467;0.15439999999860846;72000
12.783821882343883;67.62740698048597;-47.26571648210944;42.44956439811782;0.3430689567970112;15.818412596181036;15.84631314779073;0.13519999999861146;76000
91.76581107453032;234.44072425637947;36.19473859942114;74.28122013746996;0.33977129085641355;15.377136788979172;15.392946683838964;0.11599999999861446;80000
133.5491401837856;246.27900290279578;35.80652054361592;82.43938855630888;0.31940317048085853;14.905794538244605;14.900544528000056;0.09679999999861746;84000
62.21660675669821;229.30024891295886;-177.6139517255662;128.3381566128621;0.3420362558164634;15.306272081404924;15.334305697500707;0.07759999999862047;88000
145.32645381718777;223.46423057078644;75.5480763376119;52.78756339512302;0.29103642425267023;14.901752413995563;14.887731763795019;0.05839999999862347;92000
169.08961244209954;242.0317965475801;90.8728392842468;59.28998061655644;0.29524328270507977;15.19565745678544;15.178643648311496;0.03919999999862647;96000
64.6631475297471;205.00623780005304;-164.3388692005057;120.38386189614737;0.27740769769996404;15.577314574956894;15.558863949343563;0.019999999998629475;100000
92.00769601439802;250.50703969367288;-233.37610124483547;141.73610582374573;0.273872205904685;15.515422594979405;15.47835376277566;0.01;104000
113.91812268904185;212.09088032162794;-208.5132667131927;139.3876374436167;0.2658507429724559;15.496093750327825;15.466538678631187;0.01;108000
70.8267723160701;189.10898731946156;-170.02269627781183;140.4482856643075;0.24146442971751095;15.525013430818916;15.479985744573176;0.01;112000
45.639114659261665;289.0008249786947;-191.6456263954493;143.1309055338649;0.24653287844220176;15.639616181373595;15.603442258879543;0.01;116000
175.48437951552944;248.42195087004174;120.67099984927383;57.613267197260846;0.23419992730161174;15.519134301319719;15.478528459653258;0.01;120000
65.60596520390364;281.90911334033194;-84.51843766419901;124.27480709705705;0.2288923805989325;15.952966461792588;15.904175696231425;0.01;124000
78.50720890221054;265.4134067576947;-51.454318976463966;125.03435372881128;0.2471087166701909;16.47303460780531;16.421462063513697;0.01;128000
140.43434492179767;259.2115915838792;-48.23188739118652;100.07477870143629;0.21101085996185429;17.049925614342094;16.98787620719522;0.01;132000
46.54240740154269;276.2811823737313;-67.28615221731587;106.24688182289519;0.21055415689991788;18.440626127563416;18.386304456681014;0.01;136000
47.851651887328146;285.4584314909449;-85.62910246029796;129.07965210309683;0.2264796899543144;19.020949215084315;18.9787133500427;0.01;140000
81.71483065191929;294.058626208454;-77.10946264045563;120.05943266913229;0.21629184046038427;19.417732523292305;19.361455994457007;0.01;144000
91.77325579423476;278.31665170084744;-75.66281006401658;142.5303276762441;0.21678075051493942;20.866962432339786;20.836463263355196;0.01;148000
66.50403287903455;288.6251309776806;-130.6483344458428;139.74771615059376;0.20799527924414724;20.31821650618315;20.260336743235587;0.01;152000
9.678613759850546;287.2657732077312;-172.94639884491622;120.02276156647501;0.214115026042331;22.26750874957442;22.211972738087177;0.01;156000
90.344376582275;291.5048168590967;-80.55150954651286;130.5152724322324;0.21242194197745995;23.77029891550541;23.743395369559526;0.01;160000
71.57093478401652;286.26084541812344;-152.0973891624255;146.0324462930622;0.21444166751997545;23.62631409433484;23.599828608185053;0.01;164000
157.4022855087814;289.9336564139911;-54.10861451889424;139.812031522512;0.24096149766561575;24.45344392645359;24.402422264575957;0.01;168000
106.18558673629202;283.5238805524572;-90.32204937136795;136.74134869436477;0.22789537899196147;25.51920595508814;25.495275797724723;0.01;172000
64.42289648196984;275.9770576941594;-160.7717336311439;123.7425378506516;0.26715088047587776;26.6586718364954;26.628921964406967;0.01;176000
135.81191020976942;298.7517245491965;-26.923150729792624;127.6165042803964;0.2718248420895543;28.348965363144874;28.338062850117684;0.01;180000
36.27643351283162;293.86318567820956;-104.97779826832979;110.1952120324486;0.2594902765894076;29.81499361073971;29.778339187979697;0.01;184000
124.99314349252882;281.69594010793367;-115.63457745199726;132.86872984918762;0.2505087677733391;30.099459368765356;30.07674844020605;0.01;188000
95.50624272023072;287.9908930843974;-49.91373416907665;124.95961945545902;0.2999893198873615;31.82113989686966;31.785499544501306;0.01;192000
27.75560863233756;268.2279890137249;-174.7492335580502;123.89373967440844;0.30921430490224155;33.290271871089935;33.273350831985475;0.01;196000
46.10152340029141;295.77701053546866;-63.181133022720104;115.44854671143058;0.30038617774215526;34.0220869538784;34.019991884589196;0.01;200000
